Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
UNFAO-LEG-296106,Lumpy skin disease,,15.380844,104.340203,KHO WANG,Thailand,Asia,2021-04-13,2021-05-24,Domestic - Cattle | Domestic - Buffaloe,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296102,Lumpy skin disease,,15.84237,103.864256,AT SAMAT,Thailand,Asia,2021-04-13,2021-05-24,Domestic - Cattle | Domestic - Buffaloe,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296109,Lumpy skin disease,,15.514274,104.258253,MAHA CHANACHAI,Thailand,Asia,2021-04-13,2021-05-25,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296088,Lumpy skin disease,,15.608,103.803,SUWANNAPHUM,Thailand,Asia,2021-04-12,2021-05-25,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296091,Lumpy skin disease,,16.049907,103.997901,SELAPHUM,Thailand,Asia,2021-04-11,2021-05-25,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296093,Lumpy skin disease,,15.844059,104.393812,PA TIO,Thailand,Asia,2021-04-11,2021-05-25,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296095,Lumpy skin disease,,15.646636,104.334439,KHAM KHUEAN KAEO,Thailand,Asia,2021-04-11,2021-05-25,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296096,Lumpy skin disease,,16.054895,104.285994,KUT CHUM,Thailand,Asia,2021-04-11,2021-05-25,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-329391,Lumpy skin disease,,16.288053,103.604413,KAMALASAI,Thailand,Asia,2021-04-10,2022-08-18,Domestic - Buffaloe | Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-314778,Lumpy skin disease,,15.984,104.198,SAI MUN,Thailand,Asia,2021-04-10,2022-03-03,Domestic - Cattle | Domestic - Buffaloe,WOAH (former OIE),,,Confirmed
UNFAO-LEG-314779,Lumpy skin disease,,15.844,104.394,Pa Tiu,Thailand,Asia,2021-04-10,2022-03-03,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296077,Lumpy skin disease,,16.305,104.218,NONG PHOK,Thailand,Asia,2021-04-10,2021-05-25,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296116,Lumpy skin disease,,16.288053,103.604413,KAMALASAI,Thailand,Asia,2021-04-10,2021-05-07,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-296130,Lumpy skin disease,,15.849,104.169,MUEANG YASOTHON,Thailand,Asia,2021-04-10,2021-05-07,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-301085,Lumpy skin disease,,15.192,104.035,Muang Chan,Thailand,Asia,2021-04-09,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-329388,Lumpy skin disease,,16.513255,103.555636,MUEANG KALASIN,Thailand,Asia,2021-04-08,2022-08-18,Domestic - Buffaloe | Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-323762,Lumpy skin disease,,15.710832,104.706795,LUE AMNAT,Thailand,Asia,2021-04-08,2022-05-24,Domestic - Buffaloe | Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296067,Lumpy skin disease,,15.829,103.55,chaturaphak phiman,Thailand,Asia,2021-04-08,2021-05-25,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296069,Lumpy skin disease,,15.711,104.707,read amnat,Thailand,Asia,2021-04-08,2021-05-25,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296083,Lumpy skin disease,,16.513,103.556,MUEANG KALASIN,Thailand,Asia,2021-04-08,2021-05-25,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296085,Lumpy skin disease,,16.322,103.797,PHO CHAI,Thailand,Asia,2021-04-08,2021-05-25,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-328735,Lumpy skin disease,,15.710832,104.706795,LUE AMNAT,Thailand,Asia,2021-04-08,2022-08-04,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296071,Lumpy skin disease,,15.625,103.383,PATHUM RAT,Thailand,Asia,2021-04-07,2021-05-25,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296072,Lumpy skin disease,,15.671,104.854,PHANA,Thailand,Asia,2021-04-07,2021-05-25,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296070,Lumpy skin disease,,16.292,103.962,PHON THONG,Thailand,Asia,2021-04-07,2021-05-25,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-328736,Lumpy skin disease,,15.671292,104.854339,PHANA,Thailand,Asia,2021-04-07,2022-08-04,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-329386,Lumpy skin disease,,14.943823,103.060775,MUEANG BURI RAM,Thailand,Asia,2021-04-06,2022-08-18,Domestic - Buffaloe | Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-330460,Lumpy skin disease,,15.880559,104.638527,MUEANG AMNAT CHAROEN,Thailand,Asia,2021-04-06,2022-09-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296113,Lumpy skin disease,,15.881,104.639,MUEANG AMNAT CHAROEN,Thailand,Asia,2021-04-06,2021-05-07,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-296114,Lumpy skin disease,,14.944,103.061,MUEANG BURI RAM,Thailand,Asia,2021-04-06,2021-05-07,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-328734,Lumpy skin disease,,15.880559,104.638527,MUEANG AMNAT CHAROEN,Thailand,Asia,2021-04-06,2022-08-04,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-329387,Lumpy skin disease,,14.561056,102.577978,NON SUWAN,Thailand,Asia,2021-04-05,2022-08-18,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296063,Lumpy skin disease,,14.561,102.578,Non Suwan,Thailand,Asia,2021-04-05,2021-05-25,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301242,Lumpy skin disease,,15.095784,103.966272,Samrong Thap,Thailand,Asia,2021-04-02,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301309,Lumpy skin disease,,14.901127,104.180519,Wang Hin,Thailand,Asia,2021-04-01,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-306174,Lumpy skin disease,,15.74778,104.10607,saen suk sub district,Thailand,Asia,2021-03-29,2021-06-25,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-292978,Lumpy skin disease,,15.74778,104.10607,Saen Suk ,Thailand,Asia,2021-03-29,2021-04-09,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-296064,Lumpy skin disease,,15.695,104.074,Panom Phrai,Thailand,Asia,2021-03-29,2021-05-25,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301172,Lumpy skin disease,,15.988706,103.066379,Borabu,Thailand,Asia,2021-03-25,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301174,Lumpy skin disease,,15.785878,103.807367,Muang Suang,Thailand,Asia,2021-03-10,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-316521,Lumpy skin disease,,50.518,128.874,Dal'nevostochnoe,Russian Federation,Europe,2021-02-08,2022-03-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-293391,Lumpy skin disease,,18.323,105.753,Ha Tinh,Viet Nam,Asia,2020-12-18,2021-04-18,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-284918,Lumpy skin disease,,17.026,106.961,Trung Nam communes,Viet Nam,Asia,2020-12-06,2020-12-15,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-284571,Lumpy skin disease,,17.026,106.961,"Vinh Tu commune, Vinh Linh district  ",Viet Nam,Asia,2020-12-06,2020-12-15,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-284914,Lumpy skin disease,,45.36139,118.3511,Nei Mongol Zizhiqu,China,Asia,2020-11-30,2020-12-12,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-284915,Lumpy skin disease,,36.30166,118.03782,Shandong Sheng,China,Asia,2020-11-30,2020-12-12,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-284916,Lumpy skin disease,,23.90763,108.99938,Guangxi Zhuangzu Zizhiqu,China,Asia,2020-11-30,2020-12-12,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-284917,Lumpy skin disease,,37.31539,105.974,Ningxia Huizu Zizhiqu,China,Asia,2020-11-30,2020-12-12,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-293392,Lumpy skin disease,,22.72,106.553,Cao bang,Viet Nam,Asia,2020-11-20,2021-04-18,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-284204,Lumpy skin disease,,22.5473,105.8734,Thanh Cong,Viet Nam,Asia,2020-11-15,2020-12-09,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-282908,Lumpy skin disease,,22.66354942,95.29969788,Me Thei and Nyein Chan,Myanmar,Asia,2020-11-09,2020-11-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-286593,Lumpy skin disease,,9.062135,80.660804,Vavuniya,Sri Lanka,Asia,2020-10-28,2021-01-19,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-286463,Lumpy skin disease,,9.0621351,80.6608048,Vavuniy,Sri Lanka,Asia,2020-10-28,2021-01-19,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-281415,Lumpy skin disease,,11.516665,42.1,Yoboki,Djibouti,Africa,2020-10-27,2020-11-04,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-281173,Lumpy skin disease,,21.6325,106.3035,Hoa Binh,Viet Nam,Asia,2020-10-27,2020-11-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-284203,Lumpy skin disease,,21.6104,106.4839,Y Tich,Viet Nam,Asia,2020-10-21,2020-12-09,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-281172,Lumpy skin disease,,21.6498,106.2723,Yen Binh,Viet Nam,Asia,2020-10-20,2020-11-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-284202,Lumpy skin disease,,21.927,106.5539,Lien Hoi,Viet Nam,Asia,2020-10-20,2020-12-09,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-281174,Lumpy skin disease,,22.7837,106.7957,Ly Quoc,Viet Nam,Asia,2020-10-14,2020-11-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-281162,Lumpy skin disease,,21.6402,106.2182,Quyet Thang,Viet Nam,Asia,2020-10-13,2020-11-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-284201,Lumpy skin disease,,22.8109,106.7446,Minh Long,Viet Nam,Asia,2020-10-08,2020-12-09,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-280603,Lumpy skin disease,,26.995056,89.062259,Hatkola,Bhutan,Asia,2020-10-07,2020-10-08,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-284200,Lumpy skin disease,,22.8093,106.0684,Dan Chu,Viet Nam,Asia,2020-10-05,2020-12-09,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-280602,Lumpy skin disease,,26.995233,88.961435,Chunchungsa,Bhutan,Asia,2020-10-05,2020-10-08,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-280601,Lumpy skin disease,,27.058592,88.908976,Manidara,Bhutan,Asia,2020-10-04,2020-10-08,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-282907,Lumpy skin disease,,22.3833,114.2667,Sai Kung District,"China, Hong Kong Special Administrative Region	",Asia,2020-10-04,2020-11-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-284912,Lumpy skin disease,,30.19524,107.86476,Chongqing Shi,China,Asia,2020-09-30,2020-10-10,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-284913,Lumpy skin disease,,30.18072,102.26932,Sichuan Sheng,China,Asia,2020-09-30,2020-10-10,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-279564,Lumpy skin disease,,48.527472,134.906564,Priamursky,Russian Federation,Europe,2020-09-29,2020-10-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-286592,Lumpy skin disease,,8.888178,80.04611,Manthei west,Sri Lanka,Asia,2020-09-29,2021-01-19,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-286462,Lumpy skin disease,,8.888178931,80.0461103553,Manthei west,Sri Lanka,Asia,2020-09-29,2021-01-19,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-286590,Lumpy skin disease,,9.67349,80.029027,Nallur,Sri Lanka,Asia,2020-09-28,2021-01-19,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-286591,Lumpy skin disease,,9.75,80.08333,Murunkan,Sri Lanka,Asia,2020-09-28,2021-01-19,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-286461,Lumpy skin disease,,9.75,80.08333,Murunkan,Sri Lanka,Asia,2020-09-28,2021-01-19,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-286460,Lumpy skin disease,,9.6734908,80.0290277,Nallur,Sri Lanka,Asia,2020-09-28,2021-01-19,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-280597,Lumpy skin disease,,26.986596,88.893197,Singaygang,Bhutan,Asia,2020-09-26,2020-10-08,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-279097,Lumpy skin disease,,56.926858,81.967362,Bol’shaya Galka,Russian Federation,Europe,2020-09-21,2020-09-25,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-286459,Lumpy skin disease,,9.6579014,80.1643076,Chavakachcheri,Sri Lanka,Asia,2020-09-17,2021-01-19,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-286589,Lumpy skin disease,,9.657901,80.164307,Chavakachcheri,Sri Lanka,Asia,2020-09-09,2021-01-19,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-286588,Lumpy skin disease,,9.71517,80.066849,Kopay,Sri Lanka,Asia,2020-09-07,2021-01-19,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-286458,Lumpy skin disease,,9.7151701,80.0668497,Kopay,Sri Lanka,Asia,2020-09-07,2021-01-19,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-280815,Lumpy skin disease,,21.909906,86.39301,Mayurbhanj,India,Asia,2020-08-31,2020-10-26,Domestic - Swine,Other,,,Confirmed
UNFAO-LEG-280816,Lumpy skin disease,,23.656085,85.163432,Jharkhand,India,Asia,2020-08-31,2020-10-26,Domestic - Swine,Other,,,Confirmed
UNFAO-LEG-280600,Lumpy skin disease,,26.920233,89.116417,Khanduthang,Bhutan,Asia,2020-08-29,2020-10-08,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-280599,Lumpy skin disease,,26.959953,89.007111,Ugyentse,Bhutan,Asia,2020-08-27,2020-10-08,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-277994,Lumpy skin disease,,48.476357,135.175988,Khabarovsk,Russian Federation,Europe,2020-08-25,2020-09-03,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-280598,Lumpy skin disease,,26.96612,88.981101,Yoeseltse,Bhutan,Asia,2020-08-25,2020-10-08,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-278607,Lumpy skin disease,,24.45672,118.334506,Jinning Township,China,Asia,2020-08-18,2020-09-14,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-278606,Lumpy skin disease,,24.45672,118.334506,Jinning Township,China,Asia,2020-08-18,2020-09-14,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-278604,Lumpy skin disease,,24.437691,118.427993,Jinhu Township,China,Asia,2020-08-15,2020-09-14,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-278605,Lumpy skin disease,,24.45672,118.334506,Jinning Township,China,Asia,2020-08-15,2020-09-14,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-278603,Lumpy skin disease,,24.437691,118.427993,Jinhu Township,China,Asia,2020-08-13,2020-09-14,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-278599,Lumpy skin disease,,24.416667,118.316667,Jincheng Township,China,Asia,2020-08-13,2020-09-14,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-278600,Lumpy skin disease,,24.416667,118.316667,Jincheng Township,China,Asia,2020-08-13,2020-09-14,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-278602,Lumpy skin disease,,24.416667,118.316667,Jincheng Township,China,Asia,2020-08-13,2020-09-14,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-278601,Lumpy skin disease,,24.416667,118.316667,Jincheng Township,China,Asia,2020-08-13,2020-09-14,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-278596,Lumpy skin disease,,24.437691,118.427993,Jinhu Township,China,Asia,2020-08-12,2020-09-14,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-278597,Lumpy skin disease,,24.437691,118.427993,Jinhu Township,China,Asia,2020-08-12,2020-09-14,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-278598,Lumpy skin disease,,24.481109,118.427993,Jinsha Township,China,Asia,2020-08-12,2020-09-14,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-277514,Lumpy skin disease,,24.86941,99.10592,"Youwang Township, Shidian County",China,Asia,2020-08-11,2020-08-17,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-278594,Lumpy skin disease,,24.437691,118.427993,Jinhu Township,China,Asia,2020-08-10,2020-09-14,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-278595,Lumpy skin disease,,24.437691,118.427993,Jinhu Township,China,Asia,2020-08-10,2020-09-14,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-277056,Lumpy skin disease,,27.576557,85.522331,Panauti-9,Nepal,Asia,2020-08-07,2020-08-12,Domestic - Buffaloe,WOAH (former OIE),,,Confirmed
UNFAO-LEG-277943,Lumpy skin disease,,24.43935,118.32918,Jincheng Township,China,Asia,2020-08-06,2020-09-03,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-277055,Lumpy skin disease,,27.759591,85.339865,Budanilkantha municipality-6,Nepal,Asia,2020-08-05,2020-08-12,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-280596,Lumpy skin disease,,26.920233,89.116417,Njbf,Bhutan,Asia,2020-08-04,2020-10-08,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-276862,Lumpy skin disease,,51.35587,80.558806,Kujbyshevo,Russian Federation,Europe,2020-08-01,2020-08-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-277053,Lumpy skin disease,,28.2563,83.9617,Pokhara municipality-11,Nepal,Asia,2020-07-24,2020-08-12,Domestic - Cattle | Domestic - Buffaloe,WOAH (former OIE),,,Confirmed
UNFAO-LEG-277054,Lumpy skin disease,,27.9727,84.2477,Vyas municipality-11,Nepal,Asia,2020-07-24,2020-08-12,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276797,Lumpy skin disease,,24.449528,118.439139,Jinhu Township,China,Asia,2020-07-23,2020-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276796,Lumpy skin disease,,24.480028,118.423056,Jinsha Township,China,Asia,2020-07-22,2020-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276795,Lumpy skin disease,,24.466472,118.321972,Jinning Township,China,Asia,2020-07-21,2020-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276792,Lumpy skin disease,,24.456177,118.423941,Jinhu Township,China,Asia,2020-07-21,2020-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276793,Lumpy skin disease,,24.45325,118.351056,Jinning Township,China,Asia,2020-07-21,2020-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276794,Lumpy skin disease,,24.48024,118.31136,Jinning Township,China,Asia,2020-07-21,2020-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276791,Lumpy skin disease,,24.520462,118.41407,Jinsha Township,China,Asia,2020-07-19,2020-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276518,Lumpy skin disease,,26.790316,85.338733,Chandrapur 9,Nepal,Asia,2020-07-19,2020-07-29,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276790,Lumpy skin disease,,24.444261,118.412714,Jinhu Township,China,Asia,2020-07-18,2020-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276789,Lumpy skin disease,,24.43036,118.32019,Jincheng Township,China,Asia,2020-07-18,2020-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276359,Lumpy skin disease,,24.645556,106.2275,Bangan Village (Changmaitun Huangbao),China,Asia,2020-07-17,2020-07-20,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-276361,Lumpy skin disease,,24.691944,106.157778,"Luochaochuan Cattle Farm, Baile Village",China,Asia,2020-07-17,2020-07-20,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-276360,Lumpy skin disease,,24.68,106.188889,"Banlaotun Cenrong Kao, Bangan Village",China,Asia,2020-07-17,2020-07-20,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-276786,Lumpy skin disease,,24.469444,118.313944,Jinning Township,China,Asia,2020-07-17,2020-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276787,Lumpy skin disease,,24.46574,118.31628,Jinning Township,China,Asia,2020-07-17,2020-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276788,Lumpy skin disease,,24.46647,118.32197,Jinning Township,China,Asia,2020-07-17,2020-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276785,Lumpy skin disease,,24.424528,118.302806,Jincheng Township,China,Asia,2020-07-16,2020-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276784,Lumpy skin disease,,24.49225,118.409361,Jinsha Township,China,Asia,2020-07-15,2020-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276357,Lumpy skin disease,,24.849028,106.249228,Zhaiweitun,China,Asia,2020-07-14,2020-07-15,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-276358,Lumpy skin disease,,24.83644,106.223867,Baikang Village,China,Asia,2020-07-14,2020-07-15,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-276783,Lumpy skin disease,,24.487083,118.314472,Jinning Township,China,Asia,2020-07-14,2020-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276782,Lumpy skin disease,,24.467306,118.315944,Jinning Township,China,Asia,2020-07-13,2020-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276024,Lumpy skin disease,,29.059166,119.5161111,Dongzhou Village,China,Asia,2020-07-12,2020-07-13,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-276781,Lumpy skin disease,,24.462198,118.32716,Jinning Township,China,Asia,2020-07-12,2020-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276780,Lumpy skin disease,,24.45463,118.33531,Jinning Township,China,Asia,2020-07-12,2020-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276735,Lumpy skin disease,,27.380405,85.072644,Hetauda municipality-6,Nepal,Asia,2020-07-10,2020-08-05,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-275652,Lumpy skin disease,,24.44166,118.44759,Jinhu Township,China,Asia,2020-07-08,2020-07-10,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276517,Lumpy skin disease,,27.623619,84.610948,Rapti municipality,Nepal,Asia,2020-07-08,2020-07-29,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276023,Lumpy skin disease,,29.659769,118.300009,Fangkou Village,China,Asia,2020-06-30,2020-07-13,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-276022,Lumpy skin disease,,24.1046,116.8633,Sanle Village,China,Asia,2020-06-25,2020-07-13,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-276324,Lumpy skin disease,,26.642475,87.383367,Sundarharaicha-11,Nepal,Asia,2020-06-24,2020-07-29,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276021,Lumpy skin disease,,27.09386,116.250072,Xikeng Village,China,Asia,2020-06-22,2020-07-13,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-275630,Lumpy skin disease,,25.936111,115.901111,Songyan Village,China,Asia,2020-06-15,2020-06-22,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-275629,Lumpy skin disease,,25.536671,116.331818,Nan'an Village,China,Asia,2020-06-05,2020-06-22,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-276975,Lumpy skin disease,,12.808758,77.625997,Karnataka State (centroid),India,Asia,2020-04-30,2020-08-03,Domestic - Unspecified mammal,Veterinary Extension Worker (VEW),,,Confirmed
UNFAO-LEG-271306,Lumpy skin disease,,35.6116,36.1637,Houran AL Boudy,Syrian Arab Republic,Asia,2020-04-02,2020-04-30,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-276974,Lumpy skin disease,,18.112437,79.0193,Telangana State (centroid),India,Asia,2020-02-29,2020-08-03,Domestic - Unspecified mammal,Veterinary Extension Worker (VEW),,,Confirmed
UNFAO-LEG-279587,Lumpy skin disease,,22.437184,90.380931,Barisal,Bangladesh,Asia,2019-12-03,2020-09-10,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-262225,Lumpy skin disease,,52.49329,79.95024,Razdol’noe,Russian Federation,Europe,2019-10-29,2019-11-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-261683,Lumpy skin disease,,33.050647,35.406541,DOVEV,Israel,Asia,2019-10-27,2019-10-31,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-261678,Lumpy skin disease,,55.81528,76.96952,Nochka,Russian Federation,Europe,2019-10-25,2019-10-29,Domestic - Cattle,WOAH (former OIE),,,Confirmed
