cluster_id,country,date_d,lat_d,lon_d,future_date,future_lat,future_lon,delta_lat,delta_lon,delta_lat_km,delta_lon_km,movement_km,days_gap
396,France,2025-07-15,45.7412,6.2893,2025-07-29,45.8311,5.8913,0.089927,-0.398033,9.98,-30.83,32.41,14
396,France,2025-07-15,45.7412,6.2893,2025-07-29,45.8296,5.881,0.088415,-0.408336,9.81,-31.63,33.12,14
396,France,2025-07-15,45.7412,6.2893,2025-07-30,45.7402,6.306,-0.000951,0.016623,-0.11,1.29,1.29,15
396,France,2025-07-15,45.7412,6.2893,2025-07-30,45.7878,6.203,0.046625,-0.086315,5.18,-6.69,8.46,15
396,France,2025-07-15,45.7412,6.2893,2025-07-30,45.7497,6.3173,0.008507,0.027923,0.94,2.16,2.36,15
396,France,2025-07-15,45.7412,6.2893,2025-07-30,45.8121,5.9247,0.070949,-0.364593,7.88,-28.24,29.32,15
396,France,2025-07-15,45.7412,6.2893,2025-08-01,45.8024,5.8952,0.06125,-0.394103,6.8,-30.53,31.28,17
396,France,2025-07-15,45.7412,6.2893,2025-08-01,45.7858,5.8913,0.044632,-0.397996,4.95,-30.83,31.23,17
396,France,2025-07-15,45.7412,6.2893,2025-08-01,45.8457,5.9,0.104577,-0.389326,11.61,-30.16,32.32,17
396,France,2025-07-15,45.7412,6.2893,2025-08-01,45.77,6.2517,0.028891,-0.037592,3.21,-2.91,4.33,17
396,France,2025-07-15,45.7412,6.2893,2025-08-01,45.7724,6.2531,0.03125,-0.03628,3.47,-2.81,4.46,17
396,France,2025-07-15,45.7412,6.2893,2025-08-01,45.786,5.8947,0.044848,-0.394628,4.98,-30.57,30.97,17
396,France,2025-07-15,45.7412,6.2893,2025-08-04,45.7996,5.8943,0.058425,-0.395069,6.49,-30.6,31.28,20
396,France,2025-07-15,45.7412,6.2893,2025-08-04,45.8025,5.8697,0.061328,-0.419603,6.81,-32.51,33.21,20
396,France,2025-07-15,45.7412,6.2893,2025-08-04,45.8284,5.8962,0.087222,-0.393096,9.68,-30.45,31.95,20
396,France,2025-07-15,45.7412,6.2893,2025-08-04,45.7488,6.3163,0.007667,0.02699,0.85,2.09,2.26,20
396,France,2025-07-15,45.8486,5.9118,2025-07-18,45.7463,6.2836,-0.102299,0.371825,-11.36,28.75,30.91,3
396,France,2025-07-15,45.8486,5.9118,2025-07-18,45.8133,5.9072,-0.035307,-0.00464,-3.92,-0.36,3.94,3
396,France,2025-07-15,45.8486,5.9118,2025-07-18,45.7527,6.2716,-0.095892,0.359812,-10.64,27.82,29.79,3
396,France,2025-07-15,45.8486,5.9118,2025-07-18,45.7878,6.203,-0.060837,0.2912,-6.75,22.51,23.51,3
396,France,2025-07-15,45.8486,5.9118,2025-07-18,45.776,5.892,-0.072617,-0.01982,-8.06,-1.53,8.2,3
396,France,2025-07-15,45.8486,5.9118,2025-07-18,45.7987,5.896,-0.049947,-0.01582,-5.54,-1.22,5.68,3
396,France,2025-07-15,45.8486,5.9118,2025-07-22,45.747,6.2935,-0.101597,0.381727,-11.28,29.51,31.6,7
396,France,2025-07-15,45.8486,5.9118,2025-07-22,45.7308,6.2932,-0.117781,0.381335,-13.07,29.48,32.25,7
396,France,2025-07-15,45.8486,5.9118,2025-07-22,45.7618,6.3082,-0.086867,0.396346,-9.64,30.64,32.13,7
396,France,2025-07-15,45.8486,5.9118,2025-07-22,45.7318,6.2952,-0.116847,0.38335,-12.97,29.64,32.35,7
396,France,2025-07-15,45.8486,5.9118,2025-07-22,45.7667,6.3,-0.081947,0.38818,-9.1,30.01,31.36,7
396,France,2025-07-15,45.8486,5.9118,2025-07-23,45.7668,6.5346,-0.081857,0.622772,-9.09,48.15,49.0,8
396,France,2025-07-15,45.8486,5.9118,2025-07-24,45.7864,5.945,-0.062227,0.03318,-6.91,2.57,7.37,9
396,France,2025-07-15,45.8486,5.9118,2025-07-24,45.8557,5.983,0.007083,0.07117,0.79,5.5,5.56,9
396,France,2025-07-15,45.8486,5.9118,2025-07-24,45.8185,5.9067,-0.030127,-0.005115,-3.34,-0.4,3.37,9
396,France,2025-07-15,45.8486,5.9118,2025-07-29,45.8333,5.9333,-0.015289,0.02151,-1.7,1.66,2.38,14
396,France,2025-07-15,45.8486,5.9118,2025-07-29,45.7856,5.9451,-0.063066,0.033243,-7.0,2.57,7.46,14
396,France,2025-07-15,45.8486,5.9118,2025-07-29,45.8359,5.8867,-0.012762,-0.025116,-1.42,-1.94,2.4,14
396,France,2025-07-15,45.8486,5.9118,2025-07-29,45.803,5.904,-0.045577,-0.00783,-5.06,-0.61,5.1,14
396,France,2025-07-15,45.8486,5.9118,2025-07-29,45.7277,6.2688,-0.120927,0.35694,-13.42,27.6,30.69,14
396,France,2025-07-15,45.8486,5.9118,2025-07-29,45.7856,5.9451,-0.063066,0.033243,-7.0,2.57,7.46,14
396,France,2025-07-15,45.8486,5.9118,2025-07-29,45.7856,5.9451,-0.063066,0.033243,-7.0,2.57,7.46,14
396,France,2025-07-15,45.8486,5.9118,2025-07-29,45.7731,5.9038,-0.075497,-0.00799,-8.38,-0.62,8.4,14
396,France,2025-07-15,45.8486,5.9118,2025-07-29,45.8311,5.8913,-0.017535,-0.020518,-1.95,-1.59,2.51,14
396,France,2025-07-15,45.8486,5.9118,2025-07-29,45.8296,5.881,-0.019047,-0.030821,-2.11,-2.38,3.19,14
396,France,2025-07-15,45.8486,5.9118,2025-07-30,45.7402,6.306,-0.108413,0.394138,-12.03,30.47,32.76,15
396,France,2025-07-15,45.8486,5.9118,2025-07-30,45.7878,6.203,-0.060837,0.2912,-6.75,22.51,23.51,15
396,France,2025-07-15,45.8486,5.9118,2025-07-30,45.7497,6.3173,-0.098955,0.405438,-10.98,31.35,33.22,15
396,France,2025-07-15,45.8486,5.9118,2025-07-30,45.8121,5.9247,-0.036513,0.012922,-4.05,1.0,4.17,15
396,France,2025-07-15,45.8486,5.9118,2025-08-01,45.8024,5.8952,-0.046212,-0.016588,-5.13,-1.28,5.29,17
396,France,2025-07-15,45.8486,5.9118,2025-08-01,45.7858,5.8913,-0.06283,-0.020481,-6.97,-1.58,7.15,17
396,France,2025-07-15,45.8486,5.9118,2025-08-01,45.8457,5.9,-0.002885,-0.011811,-0.32,-0.91,0.97,17
396,France,2025-07-15,45.8486,5.9118,2025-08-01,45.77,6.2517,-0.078571,0.339923,-8.72,26.28,27.69,17
396,France,2025-07-15,45.8486,5.9118,2025-08-01,45.7724,6.2531,-0.076212,0.341235,-8.46,26.38,27.71,17
396,France,2025-07-15,45.8486,5.9118,2025-08-01,45.786,5.8947,-0.062614,-0.017113,-6.95,-1.32,7.07,17
396,France,2025-07-15,45.8486,5.9118,2025-08-04,45.7996,5.8943,-0.049037,-0.017554,-5.44,-1.36,5.61,20
396,France,2025-07-15,45.8486,5.9118,2025-08-04,45.8025,5.8697,-0.046134,-0.042088,-5.12,-3.25,6.07,20
396,France,2025-07-15,45.8486,5.9118,2025-08-04,45.8284,5.8962,-0.02024,-0.015581,-2.25,-1.2,2.55,20
396,France,2025-07-15,45.8486,5.9118,2025-08-04,45.7488,6.3163,-0.099795,0.404505,-11.08,31.28,33.18,20
396,France,2025-07-18,45.7463,6.2836,2025-07-22,45.747,6.2935,0.000702,0.009902,0.08,0.77,0.77,4
396,France,2025-07-18,45.7463,6.2836,2025-07-22,45.7308,6.2932,-0.015482,0.00951,-1.72,0.74,1.87,4
396,France,2025-07-18,45.7463,6.2836,2025-07-22,45.7618,6.3082,0.015432,0.024521,1.71,1.9,2.56,4
396,France,2025-07-18,45.7463,6.2836,2025-07-22,45.7318,6.2952,-0.014548,0.011525,-1.61,0.89,1.85,4
396,France,2025-07-18,45.7463,6.2836,2025-07-22,45.7667,6.3,0.020352,0.016355,2.26,1.27,2.59,4
396,France,2025-07-18,45.7463,6.2836,2025-07-23,45.7668,6.5346,0.020442,0.250947,2.27,19.44,19.57,5
396,France,2025-07-18,45.7463,6.2836,2025-07-24,45.7864,5.945,0.040072,-0.338645,4.45,-26.23,26.61,6
396,France,2025-07-18,45.7463,6.2836,2025-07-24,45.8557,5.983,0.109382,-0.300655,12.14,-23.29,26.26,6
396,France,2025-07-18,45.7463,6.2836,2025-07-24,45.8185,5.9067,0.072172,-0.37694,8.01,-29.2,30.28,6
396,France,2025-07-18,45.7463,6.2836,2025-07-29,45.8333,5.9333,0.08701,-0.350315,9.66,-27.14,28.8,11
396,France,2025-07-18,45.7463,6.2836,2025-07-29,45.7856,5.9451,0.039233,-0.338582,4.35,-26.23,26.59,11
396,France,2025-07-18,45.7463,6.2836,2025-07-29,45.8359,5.8867,0.089537,-0.396941,9.94,-30.75,32.31,11
396,France,2025-07-18,45.7463,6.2836,2025-07-29,45.803,5.904,0.056722,-0.379655,6.3,-29.41,30.07,11
396,France,2025-07-18,45.7463,6.2836,2025-07-29,45.7277,6.2688,-0.018628,-0.014885,-2.07,-1.15,2.37,11
396,France,2025-07-18,45.7463,6.2836,2025-07-29,45.7856,5.9451,0.039233,-0.338582,4.35,-26.23,26.59,11
396,France,2025-07-18,45.7463,6.2836,2025-07-29,45.7856,5.9451,0.039233,-0.338582,4.35,-26.23,26.59,11
396,France,2025-07-18,45.7463,6.2836,2025-07-29,45.7731,5.9038,0.026802,-0.379815,2.98,-29.42,29.57,11
396,France,2025-07-18,45.7463,6.2836,2025-07-29,45.8311,5.8913,0.084764,-0.392343,9.41,-30.39,31.81,11
396,France,2025-07-18,45.7463,6.2836,2025-07-29,45.8296,5.881,0.083252,-0.402646,9.24,-31.19,32.53,11
396,France,2025-07-18,45.7463,6.2836,2025-07-30,45.7402,6.306,-0.006114,0.022313,-0.68,1.73,1.86,12
396,France,2025-07-18,45.7463,6.2836,2025-07-30,45.7878,6.203,0.041462,-0.080625,4.6,-6.25,7.76,12
396,France,2025-07-18,45.7463,6.2836,2025-07-30,45.7497,6.3173,0.003344,0.033613,0.37,2.6,2.63,12
396,France,2025-07-18,45.7463,6.2836,2025-07-30,45.8121,5.9247,0.065786,-0.358903,7.3,-27.8,28.74,12
396,France,2025-07-18,45.7463,6.2836,2025-08-01,45.8024,5.8952,0.056087,-0.388413,6.23,-30.09,30.72,14
396,France,2025-07-18,45.7463,6.2836,2025-08-01,45.7858,5.8913,0.039469,-0.392306,4.38,-30.39,30.7,14
396,France,2025-07-18,45.7463,6.2836,2025-08-01,45.8457,5.9,0.099414,-0.383636,11.03,-29.72,31.7,14
396,France,2025-07-18,45.7463,6.2836,2025-08-01,45.77,6.2517,0.023728,-0.031902,2.63,-2.47,3.61,14
396,France,2025-07-18,45.7463,6.2836,2025-08-01,45.7724,6.2531,0.026087,-0.03059,2.9,-2.37,3.74,14
396,France,2025-07-18,45.7463,6.2836,2025-08-01,45.786,5.8947,0.039685,-0.388938,4.41,-30.13,30.45,14
396,France,2025-07-18,45.7463,6.2836,2025-08-04,45.7996,5.8943,0.053262,-0.389379,5.91,-30.16,30.74,17
396,France,2025-07-18,45.7463,6.2836,2025-08-04,45.8025,5.8697,0.056165,-0.413913,6.23,-32.06,32.66,17
396,France,2025-07-18,45.7463,6.2836,2025-08-04,45.8284,5.8962,0.082059,-0.387406,9.11,-30.01,31.36,17
396,France,2025-07-18,45.7463,6.2836,2025-08-04,45.7488,6.3163,0.002504,0.03268,0.28,2.53,2.55,17
396,France,2025-07-18,45.7463,6.2836,2025-08-06,45.799,5.9063,0.052654,-0.377326,5.84,-29.23,29.81,19
396,France,2025-07-18,45.7463,6.2836,2025-08-06,45.8143,5.9139,0.067997,-0.369697,7.55,-28.64,29.61,19
396,France,2025-07-18,45.7463,6.2836,2025-08-06,45.7472,6.2965,0.000844,0.012822,0.09,0.99,1.0,19
396,France,2025-07-18,45.7463,6.2836,2025-08-06,45.8433,5.8915,0.096978,-0.392112,10.76,-30.37,32.22,19
396,France,2025-07-18,45.7463,6.2836,2025-08-06,45.8321,5.9021,0.085802,-0.381558,9.52,-29.56,31.05,19
396,France,2025-07-18,45.7463,6.2836,2025-08-06,45.8751,5.9124,0.128784,-0.371207,14.3,-28.75,32.11,19
396,France,2025-07-18,45.8133,5.9072,2025-07-22,45.747,6.2935,-0.06629,0.386367,-7.36,29.89,30.78,4
396,France,2025-07-18,45.8133,5.9072,2025-07-22,45.7308,6.2932,-0.082474,0.385975,-9.15,29.86,31.23,4
396,France,2025-07-18,45.8133,5.9072,2025-07-22,45.7618,6.3082,-0.05156,0.400986,-5.72,31.02,31.55,4
396,France,2025-07-18,45.8133,5.9072,2025-07-22,45.7318,6.2952,-0.08154,0.38799,-9.05,30.02,31.35,4
396,France,2025-07-18,45.8133,5.9072,2025-07-22,45.7667,6.3,-0.04664,0.39282,-5.18,30.39,30.83,4
396,France,2025-07-18,45.8133,5.9072,2025-07-23,45.7668,6.5346,-0.04655,0.627412,-5.17,48.54,48.82,5
396,France,2025-07-18,45.8133,5.9072,2025-07-24,45.7864,5.945,-0.02692,0.03782,-2.99,2.93,4.18,6
396,France,2025-07-18,45.8133,5.9072,2025-07-24,45.8557,5.983,0.04239,0.07581,4.71,5.87,7.52,6
396,France,2025-07-18,45.8133,5.9072,2025-07-24,45.8185,5.9067,0.00518,-0.000475,0.57,-0.04,0.58,6
396,France,2025-07-18,45.8133,5.9072,2025-07-29,45.8333,5.9333,0.020018,0.02615,2.22,2.02,3.01,11
396,France,2025-07-18,45.8133,5.9072,2025-07-29,45.7856,5.9451,-0.027759,0.037883,-3.08,2.93,4.25,11
396,France,2025-07-18,45.8133,5.9072,2025-07-29,45.8359,5.8867,0.022545,-0.020476,2.5,-1.58,2.96,11
396,France,2025-07-18,45.8133,5.9072,2025-07-29,45.803,5.904,-0.01027,-0.00319,-1.14,-0.25,1.17,11
396,France,2025-07-18,45.8133,5.9072,2025-07-29,45.7277,6.2688,-0.08562,0.36158,-9.5,27.97,29.54,11
396,France,2025-07-18,45.8133,5.9072,2025-07-29,45.7856,5.9451,-0.027759,0.037883,-3.08,2.93,4.25,11
396,France,2025-07-18,45.8133,5.9072,2025-07-29,45.7856,5.9451,-0.027759,0.037883,-3.08,2.93,4.25,11
396,France,2025-07-18,45.8133,5.9072,2025-07-29,45.7731,5.9038,-0.04019,-0.00335,-4.46,-0.26,4.47,11
396,France,2025-07-18,45.8133,5.9072,2025-07-29,45.8311,5.8913,0.017772,-0.015878,1.97,-1.23,2.32,11
396,France,2025-07-18,45.8133,5.9072,2025-07-29,45.8296,5.881,0.01626,-0.026181,1.8,-2.03,2.71,11
396,France,2025-07-18,45.8133,5.9072,2025-07-30,45.7402,6.306,-0.073106,0.398778,-8.11,30.85,31.9,12
396,France,2025-07-18,45.8133,5.9072,2025-07-30,45.7878,6.203,-0.02553,0.29584,-2.83,22.89,23.06,12
396,France,2025-07-18,45.8133,5.9072,2025-07-30,45.7497,6.3173,-0.063648,0.410078,-7.06,31.73,32.5,12
396,France,2025-07-18,45.8133,5.9072,2025-07-30,45.8121,5.9247,-0.001206,0.017562,-0.13,1.36,1.37,12
396,France,2025-07-18,45.8133,5.9072,2025-08-01,45.8024,5.8952,-0.010905,-0.011948,-1.21,-0.92,1.52,14
396,France,2025-07-18,45.8133,5.9072,2025-08-01,45.7858,5.8913,-0.027523,-0.015841,-3.06,-1.23,3.29,14
396,France,2025-07-18,45.8133,5.9072,2025-08-01,45.8457,5.9,0.032422,-0.007171,3.6,-0.55,3.64,14
396,France,2025-07-18,45.8133,5.9072,2025-08-01,45.77,6.2517,-0.043264,0.344563,-4.8,26.66,27.09,14
396,France,2025-07-18,45.8133,5.9072,2025-08-01,45.7724,6.2531,-0.040905,0.345875,-4.54,26.76,27.14,14
396,France,2025-07-18,45.8133,5.9072,2025-08-01,45.786,5.8947,-0.027307,-0.012473,-3.03,-0.96,3.18,14
396,France,2025-07-18,45.8133,5.9072,2025-08-04,45.7996,5.8943,-0.01373,-0.012914,-1.52,-1.0,1.82,17
396,France,2025-07-18,45.8133,5.9072,2025-08-04,45.8025,5.8697,-0.010827,-0.037448,-1.2,-2.9,3.14,17
396,France,2025-07-18,45.8133,5.9072,2025-08-04,45.8284,5.8962,0.015067,-0.010941,1.67,-0.85,1.87,17
396,France,2025-07-18,45.8133,5.9072,2025-08-04,45.7488,6.3163,-0.064488,0.409145,-7.16,31.65,32.45,17
396,France,2025-07-18,45.8133,5.9072,2025-08-06,45.799,5.9063,-0.014338,-0.000861,-1.59,-0.07,1.59,19
396,France,2025-07-18,45.8133,5.9072,2025-08-06,45.8143,5.9139,0.001005,0.006768,0.11,0.52,0.54,19
396,France,2025-07-18,45.8133,5.9072,2025-08-06,45.7472,6.2965,-0.066148,0.389287,-7.34,30.12,31.0,19
396,France,2025-07-18,45.8133,5.9072,2025-08-06,45.8433,5.8915,0.029986,-0.015647,3.33,-1.21,3.54,19
396,France,2025-07-18,45.8133,5.9072,2025-08-06,45.8321,5.9021,0.01881,-0.005093,2.09,-0.39,2.12,19
396,France,2025-07-18,45.8133,5.9072,2025-08-06,45.8751,5.9124,0.061792,0.005258,6.86,0.41,6.87,19
396,France,2025-07-18,45.7527,6.2716,2025-07-22,45.747,6.2935,-0.005705,0.021915,-0.63,1.7,1.81,4
396,France,2025-07-18,45.7527,6.2716,2025-07-22,45.7308,6.2932,-0.021889,0.021523,-2.43,1.67,2.95,4
396,France,2025-07-18,45.7527,6.2716,2025-07-22,45.7618,6.3082,0.009025,0.036534,1.0,2.83,3.0,4
396,France,2025-07-18,45.7527,6.2716,2025-07-22,45.7318,6.2952,-0.020955,0.023538,-2.33,1.82,2.96,4
396,France,2025-07-18,45.7527,6.2716,2025-07-22,45.7667,6.3,0.013945,0.028368,1.55,2.2,2.69,4
396,France,2025-07-18,45.7527,6.2716,2025-07-23,45.7668,6.5346,0.014035,0.26296,1.56,20.37,20.43,5
396,France,2025-07-18,45.7527,6.2716,2025-07-24,45.7864,5.945,0.033665,-0.326632,3.74,-25.3,25.57,6
396,France,2025-07-18,45.7527,6.2716,2025-07-24,45.8557,5.983,0.102975,-0.288642,11.43,-22.36,25.11,6
396,France,2025-07-18,45.7527,6.2716,2025-07-24,45.8185,5.9067,0.065765,-0.364927,7.3,-28.26,29.19,6
396,France,2025-07-18,45.7527,6.2716,2025-07-29,45.8333,5.9333,0.080603,-0.338302,8.95,-26.2,27.69,11
396,France,2025-07-18,45.7527,6.2716,2025-07-29,45.7856,5.9451,0.032826,-0.326569,3.64,-25.29,25.55,11
396,France,2025-07-18,45.7527,6.2716,2025-07-29,45.8359,5.8867,0.08313,-0.384928,9.23,-29.81,31.21,11
396,France,2025-07-18,45.7527,6.2716,2025-07-29,45.803,5.904,0.050315,-0.367642,5.58,-28.47,29.02,11
396,France,2025-07-18,45.7527,6.2716,2025-07-29,45.7277,6.2688,-0.025035,-0.002872,-2.78,-0.22,2.79,11
396,France,2025-07-18,45.7527,6.2716,2025-07-29,45.7856,5.9451,0.032826,-0.326569,3.64,-25.29,25.55,11
396,France,2025-07-18,45.7527,6.2716,2025-07-29,45.7856,5.9451,0.032826,-0.326569,3.64,-25.29,25.55,11
396,France,2025-07-18,45.7527,6.2716,2025-07-29,45.7731,5.9038,0.020395,-0.367802,2.26,-28.49,28.58,11
396,France,2025-07-18,45.7527,6.2716,2025-07-29,45.8311,5.8913,0.078357,-0.38033,8.7,-29.46,30.71,11
396,France,2025-07-18,45.7527,6.2716,2025-07-29,45.8296,5.881,0.076845,-0.390633,8.53,-30.25,31.43,11
396,France,2025-07-18,45.7527,6.2716,2025-07-30,45.7402,6.306,-0.012521,0.034326,-1.39,2.66,3.0,12
396,France,2025-07-18,45.7527,6.2716,2025-07-30,45.7878,6.203,0.035055,-0.068612,3.89,-5.31,6.59,12
396,France,2025-07-18,45.7527,6.2716,2025-07-30,45.7497,6.3173,-0.003063,0.045626,-0.34,3.53,3.55,12
396,France,2025-07-18,45.7527,6.2716,2025-07-30,45.8121,5.9247,0.059379,-0.34689,6.59,-26.87,27.66,12
396,France,2025-07-18,45.7527,6.2716,2025-08-01,45.8024,5.8952,0.04968,-0.3764,5.51,-29.15,29.67,14
396,France,2025-07-18,45.7527,6.2716,2025-08-01,45.7858,5.8913,0.033062,-0.380293,3.67,-29.45,29.68,14
396,France,2025-07-18,45.7527,6.2716,2025-08-01,45.8457,5.9,0.093007,-0.371623,10.32,-28.78,30.58,14
396,France,2025-07-18,45.7527,6.2716,2025-08-01,45.77,6.2517,0.017321,-0.019889,1.92,-1.54,2.46,14
396,France,2025-07-18,45.7527,6.2716,2025-08-01,45.7724,6.2531,0.01968,-0.018577,2.18,-1.44,2.62,14
396,France,2025-07-18,45.7527,6.2716,2025-08-01,45.786,5.8947,0.033278,-0.376925,3.69,-29.19,29.43,14
396,France,2025-07-18,45.7527,6.2716,2025-08-04,45.7996,5.8943,0.046855,-0.377366,5.2,-29.23,29.69,17
396,France,2025-07-18,45.7527,6.2716,2025-08-04,45.8025,5.8697,0.049758,-0.4019,5.52,-31.13,31.61,17
396,France,2025-07-18,45.7527,6.2716,2025-08-04,45.8284,5.8962,0.075652,-0.375393,8.4,-29.07,30.26,17
396,France,2025-07-18,45.7527,6.2716,2025-08-04,45.7488,6.3163,-0.003903,0.044693,-0.43,3.46,3.49,17
396,France,2025-07-18,45.7527,6.2716,2025-08-06,45.799,5.9063,0.046247,-0.365313,5.13,-28.29,28.76,19
396,France,2025-07-18,45.7527,6.2716,2025-08-06,45.8143,5.9139,0.06159,-0.357684,6.84,-27.7,28.53,19
396,France,2025-07-18,45.7527,6.2716,2025-08-06,45.7472,6.2965,-0.005563,0.024835,-0.62,1.92,2.02,19
396,France,2025-07-18,45.7527,6.2716,2025-08-06,45.8433,5.8915,0.090571,-0.380099,10.05,-29.44,31.11,19
396,France,2025-07-18,45.7527,6.2716,2025-08-06,45.8321,5.9021,0.079395,-0.369545,8.81,-28.62,29.95,19
396,France,2025-07-18,45.7527,6.2716,2025-08-06,45.8751,5.9124,0.122377,-0.359194,13.58,-27.82,30.96,19
396,France,2025-07-18,45.7878,6.203,2025-07-22,45.747,6.2935,-0.04076,0.090527,-4.52,7.01,8.34,4
396,France,2025-07-18,45.7878,6.203,2025-07-22,45.7308,6.2932,-0.056944,0.090135,-6.32,6.98,9.41,4
396,France,2025-07-18,45.7878,6.203,2025-07-22,45.7618,6.3082,-0.02603,0.105146,-2.89,8.14,8.64,4
396,France,2025-07-18,45.7878,6.203,2025-07-22,45.7318,6.2952,-0.05601,0.09215,-6.22,7.13,9.46,4
396,France,2025-07-18,45.7878,6.203,2025-07-22,45.7667,6.3,-0.02111,0.09698,-2.34,7.51,7.86,4
396,France,2025-07-18,45.7878,6.203,2025-07-23,45.7668,6.5346,-0.02102,0.331572,-2.33,25.66,25.77,5
396,France,2025-07-18,45.7878,6.203,2025-07-24,45.7864,5.945,-0.00139,-0.25802,-0.15,-19.97,19.97,6
396,France,2025-07-18,45.7878,6.203,2025-07-24,45.8557,5.983,0.06792,-0.22003,7.54,-17.03,18.62,6
396,France,2025-07-18,45.7878,6.203,2025-07-24,45.8185,5.9067,0.03071,-0.296315,3.41,-22.94,23.19,6
396,France,2025-07-18,45.7878,6.203,2025-07-29,45.8333,5.9333,0.045548,-0.26969,5.06,-20.87,21.48,11
396,France,2025-07-18,45.7878,6.203,2025-07-29,45.7856,5.9451,-0.002229,-0.257957,-0.25,-19.97,19.97,11
396,France,2025-07-18,45.7878,6.203,2025-07-29,45.8359,5.8867,0.048075,-0.316316,5.34,-24.48,25.06,11
396,France,2025-07-18,45.7878,6.203,2025-07-29,45.803,5.904,0.01526,-0.29903,1.69,-23.15,23.21,11
396,France,2025-07-18,45.7878,6.203,2025-07-29,45.7277,6.2688,-0.06009,0.06574,-6.67,5.09,8.39,11
396,France,2025-07-18,45.7878,6.203,2025-07-29,45.7856,5.9451,-0.002229,-0.257957,-0.25,-19.97,19.97,11
396,France,2025-07-18,45.7878,6.203,2025-07-29,45.7856,5.9451,-0.002229,-0.257957,-0.25,-19.97,19.97,11
396,France,2025-07-18,45.7878,6.203,2025-07-29,45.7731,5.9038,-0.01466,-0.29919,-1.63,-23.16,23.22,11
396,France,2025-07-18,45.7878,6.203,2025-07-29,45.8311,5.8913,0.043302,-0.311718,4.81,-24.13,24.6,11
396,France,2025-07-18,45.7878,6.203,2025-07-29,45.8296,5.881,0.04179,-0.322021,4.64,-24.93,25.35,11
396,France,2025-07-18,45.7878,6.203,2025-07-30,45.7402,6.306,-0.047576,0.102938,-5.28,7.97,9.56,12
396,France,2025-07-18,45.7878,6.203,2025-07-30,45.7878,6.203,0.0,0.0,0.0,0.0,0.0,12
396,France,2025-07-18,45.7878,6.203,2025-07-30,45.7497,6.3173,-0.038118,0.114238,-4.23,8.84,9.8,12
396,France,2025-07-18,45.7878,6.203,2025-07-30,45.8121,5.9247,0.024324,-0.278278,2.7,-21.54,21.71,12
396,France,2025-07-18,45.7878,6.203,2025-08-01,45.8024,5.8952,0.014625,-0.307788,1.62,-23.82,23.88,14
396,France,2025-07-18,45.7878,6.203,2025-08-01,45.7858,5.8913,-0.001993,-0.311681,-0.22,-24.12,24.13,14
396,France,2025-07-18,45.7878,6.203,2025-08-01,45.8457,5.9,0.057952,-0.303011,6.43,-23.45,24.32,14
396,France,2025-07-18,45.7878,6.203,2025-08-01,45.77,6.2517,-0.017734,0.048723,-1.97,3.77,4.25,14
396,France,2025-07-18,45.7878,6.203,2025-08-01,45.7724,6.2531,-0.015375,0.050035,-1.71,3.87,4.23,14
396,France,2025-07-18,45.7878,6.203,2025-08-01,45.786,5.8947,-0.001777,-0.308313,-0.2,-23.86,23.86,14
396,France,2025-07-18,45.7878,6.203,2025-08-04,45.7996,5.8943,0.0118,-0.308754,1.31,-23.9,23.93,17
396,France,2025-07-18,45.7878,6.203,2025-08-04,45.8025,5.8697,0.014703,-0.333288,1.63,-25.8,25.85,17
396,France,2025-07-18,45.7878,6.203,2025-08-04,45.8284,5.8962,0.040597,-0.306781,4.51,-23.75,24.17,17
396,France,2025-07-18,45.7878,6.203,2025-08-04,45.7488,6.3163,-0.038958,0.113305,-4.32,8.77,9.78,17
396,France,2025-07-18,45.7878,6.203,2025-08-06,45.799,5.9063,0.011192,-0.296701,1.24,-22.97,23.0,19
396,France,2025-07-18,45.7878,6.203,2025-08-06,45.8143,5.9139,0.026535,-0.289072,2.95,-22.37,22.57,19
396,France,2025-07-18,45.7878,6.203,2025-08-06,45.7472,6.2965,-0.040618,0.093447,-4.51,7.23,8.52,19
396,France,2025-07-18,45.7878,6.203,2025-08-06,45.8433,5.8915,0.055516,-0.311487,6.16,-24.11,24.88,19
396,France,2025-07-18,45.7878,6.203,2025-08-06,45.8321,5.9021,0.04434,-0.300933,4.92,-23.29,23.81,19
396,France,2025-07-18,45.7878,6.203,2025-08-06,45.8751,5.9124,0.087322,-0.290582,9.69,-22.49,24.49,19
396,France,2025-07-18,45.776,5.892,2025-07-22,45.747,6.2935,-0.02898,0.401547,-3.22,31.09,31.25,4
396,France,2025-07-18,45.776,5.892,2025-07-22,45.7308,6.2932,-0.045164,0.401155,-5.01,31.06,31.46,4
396,France,2025-07-18,45.776,5.892,2025-07-22,45.7618,6.3082,-0.01425,0.416166,-1.58,32.22,32.26,4
396,France,2025-07-18,45.776,5.892,2025-07-22,45.7318,6.2952,-0.04423,0.40317,-4.91,31.21,31.6,4
396,France,2025-07-18,45.776,5.892,2025-07-22,45.7667,6.3,-0.00933,0.408,-1.04,31.59,31.6,4
396,France,2025-07-18,45.776,5.892,2025-07-23,45.7668,6.5346,-0.00924,0.642592,-1.03,49.75,49.76,5
396,France,2025-07-18,45.776,5.892,2025-07-24,45.7864,5.945,0.01039,0.053,1.15,4.1,4.26,6
396,France,2025-07-18,45.776,5.892,2025-07-24,45.8557,5.983,0.0797,0.09099,8.85,7.04,11.31,6
