case_id,country,disease_type,report_date,latitude,longitude,species
1474,Thailand,LSD,2021-08-24,15.635792,101.670868,Domestic - Cattle
1475,Thailand,LSD,2021-08-24,19.094127,100.947544,Domestic - Cattle
1476,Thailand,LSD,2021-08-24,16.495008,103.95368,Domestic - Cattle
1477,Thailand,LSD,2021-08-24,17.411516,101.047889,Domestic - Cattle
1478,Thailand,LSD,2021-06-25,15.183121,101.804647,Domestic - Cattle
1479,Thailand,LSD,2021-06-25,15.157444,102.510528,Domestic - Cattle
1480,Malaysia,LSD,2021-06-24,4.543,101.092678,Domestic - Cattle
1481,Malaysia,LSD,2021-06-24,5.480717,100.654666,Domestic - Cattle
1482,Malaysia,LSD,2021-06-24,4.542682,101.09064,Domestic - Cattle
1483,Malaysia,LSD,2021-06-24,4.471,101.045052,Domestic - Cattle
1484,Malaysia,LSD,2021-06-24,5.293547,100.689655,Domestic - Cattle
1485,Thailand,LSD,2021-08-24,18.642197,101.128665,Domestic - Cattle
1486,Malaysia,LSD,2021-07-10,4.51,101.108,Domestic - Cattle
1487,Thailand,LSD,2021-10-05,13.516372,101.394176,Domestic - Cattle
1488,Thailand,LSD,2022-08-18,15.55154,102.8172,Domestic - Cattle
1489,Malaysia,LSD,2021-07-12,5.508,100.632,Domestic - Cattle
1490,Thailand,LSD,2021-08-24,17.398354,99.359339,Domestic - Cattle
1491,Thailand,LSD,2021-06-25,15.55154,102.8172,Domestic - Cattle
1492,Thailand,LSD,2022-08-18,15.056969,102.960845,Domestic - Buffaloe | Domestic - Cattle
1493,Thailand,LSD,2022-08-18,14.439247,102.737071,Domestic - Buffaloe | Domestic - Cattle
1494,Thailand,LSD,2022-08-18,14.360325,102.997481,Domestic - Buffaloe | Domestic - Cattle
1495,Thailand,LSD,2022-08-18,14.959025,103.184241,Domestic - Cattle
1496,Thailand,LSD,2021-06-25,14.697156,105.00702,Domestic - Cattle
1497,Thailand,LSD,2021-06-25,14.291651,102.71806,Domestic - Cattle
1498,Thailand,LSD,2022-05-02,9.9726,99.0394,Domestic - Cattle
1499,Thailand,LSD,2022-05-02,10.460701,99.147784,Domestic - Cattle
1500,Thailand,LSD,2021-06-08,10.066,99.025,Domestic - Cattle
1501,Thailand,LSD,2021-06-08,15.114,103.159,Domestic - Cattle
1502,Thailand,LSD,2021-06-08,14.439,102.737,Domestic - Cattle
1503,Thailand,LSD,2021-06-08,14.36,102.997,Domestic - Cattle
1504,Thailand,LSD,2021-06-08,14.911365,103.147373,Domestic - Cattle
1505,Thailand,LSD,2021-06-08,14.959025,103.184241,Domestic - Cattle
1506,Thailand,LSD,2021-06-08,14.291651,102.71806,Domestic - Cattle
1507,Thailand,LSD,2021-07-14,15.057,102.961,Domestic - Cattle
1508,Thailand,LSD,2022-08-18,14.291651,102.71806,Domestic - Cattle
1509,Thailand,LSD,2022-08-18,15.113855,103.158907,Domestic - Cattle
1510,Thailand,LSD,2021-10-05,13.715949,101.735328,Domestic - Cattle
1511,Thailand,LSD,2021-06-25,14.36032,102.99748,Domestic - Cattle
1512,Lao People's Democratic Republic,LSD,2021-07-02,16.927,105.354,Domestic - Cattle | Domestic - Buffaloe
1513,Thailand,LSD,2021-06-25,15.730561,102.353642,Domestic - Cattle
1514,Thailand,LSD,2021-06-25,14.998448,102.58568,Domestic - Cattle
1515,Thailand,LSD,2021-06-25,16.703237,103.84418,Domestic - Cattle
1516,Thailand,LSD,2022-08-18,16.703237,103.84418,Domestic - Cattle
1517,Thailand,LSD,2021-06-08,15.731,102.354,Domestic - Cattle
1518,Thailand,LSD,2021-08-24,15.67,100.884,Domestic - Cattle
1519,Thailand,LSD,2021-08-24,13.717405,100.679852,Domestic - Cattle
1520,Malaysia,LSD,2021-06-24,2.381,102.352,Domestic - Cattle
1521,Malaysia,LSD,2021-06-24,4.865,100.949,Domestic - Cattle
1522,Malaysia,LSD,2021-08-15,4.775972,100.829472,Domestic - Cattle
1523,Thailand,LSD,2021-08-24,16.703237,103.84418,Domestic - Cattle
1524,Lao People's Democratic Republic,LSD,2021-07-02,16.5875,104.791,Domestic - Cattle | Domestic - Buffaloe
1525,Lao People's Democratic Republic,LSD,2021-07-02,16.62117,104.7745,Domestic - Cattle | Domestic - Buffaloe
1526,Malaysia,LSD,2021-08-15,4.748637,100.956063,Domestic - Cattle
1527,Thailand,LSD,2022-08-18,14.61803,102.83526,Domestic - Cattle
1528,Thailand,LSD,2021-06-25,15.528878,101.796746,Domestic - Cattle
1529,Thailand,LSD,2021-08-24,18.343269,99.836603,Domestic - Cattle
1530,Thailand,LSD,2022-04-08,15.528878,101.796746,Domestic - Cattle
1531,Malaysia,LSD,2021-12-02,4.507671,100.671488,Domestic - Cattle
1532,Malaysia,LSD,2021-12-02,4.250228,100.73731,Domestic - Cattle
1533,Malaysia,LSD,2021-12-02,4.483401,100.644034,Domestic - Cattle
1534,Thailand,LSD,2021-06-08,16.337,101.19,Domestic - Cattle
1535,Malaysia,LSD,2021-06-24,4.518,101.112,Domestic - Cattle
1536,Cambodia,LSD,2021-06-21,14.2395,103.58288,Domestic - Cattle
1537,Thailand,LSD,2021-06-25,14.61803,102.83526,Domestic - Cattle
1538,Thailand,LSD,2022-03-24,19.179,100.376,Domestic - Cattle
1539,Thailand,LSD,2021-06-08,14.276,101.877698,Domestic - Cattle
1540,Thailand,LSD,2021-06-08,14.532275,102.606809,Domestic - Cattle
1541,Thailand,LSD,2021-08-24,19.178515,100.376498,Domestic - Cattle
1542,Cambodia,LSD,2021-06-15,13.779,104.999,Domestic - Cattle
1543,Thailand,LSD,2021-06-25,15.388777,104.926367,Domestic - Cattle
1544,Thailand,LSD,2021-06-25,15.315697,105.032191,Domestic - Cattle
1545,Thailand,LSD,2021-08-24,18.184314,99.571081,Domestic - Cattle
1546,Thailand,LSD,2021-06-08,15.957,100.819,Domestic - Cattle
1547,Thailand,LSD,2021-06-08,15.749474,104.68685,Domestic - Cattle
1548,Thailand,LSD,2021-07-14,15.749,104.687,Domestic - Cattle
1549,Thailand,LSD,2021-06-25,15.47146,104.99871,Domestic - Cattle
1550,Malaysia,LSD,2021-06-24,5.786651,100.702409,Domestic - Cattle
1551,Thailand,LSD,2021-08-24,16.799053,100.693961,Domestic - Cattle
1552,Thailand,LSD,2021-08-24,13.298407,101.173059,Domestic - Cattle
1553,Thailand,LSD,2022-08-18,14.568063,102.92464,Domestic - Cattle
1554,Thailand,LSD,2021-06-25,14.568063,102.92464,Domestic - Cattle
1555,Thailand,LSD,2021-06-24,15.22198,104.99673,Domestic - Cattle
1556,Thailand,LSD,2021-06-08,14.834,101.134,Domestic - Cattle
1557,Thailand,LSD,2021-06-08,13.52,100.83,Domestic - Cattle
1558,Thailand,LSD,2021-06-08,15.443,102.446,Domestic - Cattle
1559,Malaysia,LSD,2021-06-24,5.304604,102.905913,Domestic - Cattle
1560,Malaysia,LSD,2021-06-24,5.004,100.953,Domestic - Cattle
1561,Lao People's Democratic Republic,LSD,2021-05-31,18.23,102.54,Domestic - Cattle | Domestic - Buffaloe
1562,Lao People's Democratic Republic,LSD,2021-07-02,18.114,102.47802,Domestic - Cattle | Domestic - Buffaloe
1563,Lao People's Democratic Republic,LSD,2021-07-02,18.154,102.9328,Domestic - Cattle | Domestic - Buffaloe
1564,Lao People's Democratic Republic,LSD,2021-07-02,18.04644,102.91684,Domestic - Cattle | Domestic - Buffaloe
1565,Thailand,LSD,2021-06-25,15.167901,103.82823,Domestic - Cattle
1566,Thailand,LSD,2021-06-25,15.487439,105.48281,Domestic - Cattle
1567,Thailand,LSD,2022-05-18,16.38755,100.54227,Domestic - Cattle
1568,Thailand,LSD,2022-05-18,16.4393,100.15301,Domestic - Cattle
1569,Thailand,LSD,2021-06-08,14.588,100.864,Domestic - Cattle
1570,Thailand,LSD,2021-06-08,15.234,99.638,Domestic - Cattle
1571,Thailand,LSD,2021-07-14,14.808,103.926,Domestic - Cattle
1572,Lao People's Democratic Republic,LSD,2021-06-26,17.85,102.65,Domestic - Cattle | Domestic - Buffaloe
1573,Thailand,LSD,2021-06-25,14.89535,104.70852,Domestic - Cattle
1574,Thailand,LSD,2021-06-25,15.311041,104.991427,Domestic - Cattle
1575,Thailand,LSD,2021-06-24,14.81014,104.9213,Domestic - Cattle
1576,Thailand,LSD,2021-06-25,15.37388,105.227216,Domestic - Cattle
1577,Thailand,LSD,2022-05-09,14.2376,100.70696,Domestic - Cattle
1578,Thailand,LSD,2022-05-18,16.32142,100.16286,Domestic - Cattle
1579,Thailand,LSD,2022-05-18,13.52309,102.08962,Domestic - Cattle
1580,Thailand,LSD,2022-05-18,16.04325,100.42476,Domestic - Cattle
1581,Thailand,LSD,2021-06-25,16.327465,102.20752,Domestic - Cattle
1582,Thailand,LSD,2021-06-07,15.164337,104.885298,Domestic - Cattle
1583,Thailand,LSD,2021-06-25,14.91827,104.4247,Domestic - Cattle
1584,Thailand,LSD,2022-08-18,16.78,104.031667,Domestic - Buffaloe | Domestic - Cattle
1585,Thailand,LSD,2021-06-25,16.252792,103.517557,Domestic - Cattle
1586,Thailand,LSD,2021-06-25,17.66819,101.496536,Domestic - Cattle
1587,Thailand,LSD,2022-03-02,15.926,104.447,Domestic - Buffaloe | Domestic - Cattle
1588,Thailand,LSD,2022-03-03,15.456,104.232,Domestic - Cattle
1589,Thailand,LSD,2022-05-02,15.92554,104.44745,Domestic - Cattle
1590,Thailand,LSD,2022-05-02,15.455915,104.232188,Domestic - Cattle
1591,Thailand,LSD,2022-05-09,14.5389,100.69911,Domestic - Cattle
1592,Thailand,LSD,2022-05-18,16.52685,100.09364,Domestic - Cattle
1593,Thailand,LSD,2022-05-18,16.22079,100.39893,Domestic - Cattle
1594,Thailand,LSD,2022-05-18,13.8553,102.6558,Domestic - Cattle | Domestic - Buffaloe
1595,Thailand,LSD,2022-05-18,16.01715,100.57588,Domestic - Cattle
1596,Thailand,LSD,2022-05-18,13.4785,102.2689,Domestic - Cattle
1597,Thailand,LSD,2022-06-13,11.11,99.35,Domestic - Cattle
1598,Thailand,LSD,2021-06-08,17.378,103.707,Domestic - Cattle
1599,Thailand,LSD,2021-06-08,17.668,101.497,Domestic - Cattle
1600,Thailand,LSD,2021-06-08,18.658,100.818,Domestic - Cattle
1601,Thailand,LSD,2021-07-13,15.237,105.333,Domestic - Cattle
1602,Thailand,LSD,2021-08-24,11.110073,99.357755,Domestic - Cattle
1603,Malaysia,LSD,2021-06-24,2.254,102.263,Domestic - Cattle
1604,Thailand,LSD,2021-08-24,15.750428,101.92035,Domestic - Cattle
1605,Thailand,LSD,2021-08-24,15.420213,101.766768,Domestic - Cattle
1606,Thailand,LSD,2021-08-24,19.026817,100.826283,Domestic - Cattle
1607,Thailand,LSD,2021-08-24,12.82863,99.93063,Domestic - Cattle
1608,Thailand,LSD,2021-08-24,16.78,104.031667,Domestic - Cattle
1609,Thailand,LSD,2021-09-22,15.455915,104.232188,Domestic - Cattle
1610,Thailand,LSD,2021-08-24,15.035359,104.509596,Domestic - Cattle
1611,Thailand,LSD,2021-06-25,14.97467,103.65094,Domestic - Cattle
1612,Thailand,LSD,2022-08-18,16.252792,103.517557,Domestic - Buffaloe | Domestic - Cattle
1613,Thailand,LSD,2021-06-25,17.138208,101.742254,Domestic - Cattle
1614,Thailand,LSD,2022-03-03,16.208,104.555,Domestic - Buffaloe | Domestic - Cattle
1615,Thailand,LSD,2022-03-24,19.39,100.108,Domestic - Cattle
1616,Thailand,LSD,2022-05-02,16.207778,104.554722,Domestic - Cattle
1617,Thailand,LSD,2022-05-02,10.93727,99.343998,Domestic - Cattle
1618,Thailand,LSD,2022-05-09,14.1689,100.34003,Domestic - Buffaloe | Domestic - Cattle
1619,Thailand,LSD,2022-05-09,14.45576,100.72031,Domestic - Cattle
1620,Thailand,LSD,2022-05-18,16.196271,100.11873,Domestic - Cattle
1621,Thailand,LSD,2022-05-18,16.42048,100.34971,Domestic - Cattle
1622,Thailand,LSD,2022-05-18,13.6854,102.4983,Domestic - Cattle | Domestic - Buffaloe
1623,Thailand,LSD,2022-05-18,13.9603,102.0642,Domestic - Cattle | Domestic - Buffaloe
1624,Thailand,LSD,2022-07-05,17.299607,103.447029,Domestic - Buffaloe | Domestic - Cattle
1625,Thailand,LSD,2021-06-08,14.702077,99.31154,Domestic - Cattle
1626,Thailand,LSD,2021-06-08,16.031,100.282,Domestic - Cattle
1627,Thailand,LSD,2021-06-08,17.3,103.447,Domestic - Cattle
1628,Thailand,LSD,2021-06-08,17.138,101.742,Domestic - Cattle
1629,Thailand,LSD,2021-06-08,16.373,100.843,Domestic - Cattle
1630,Thailand,LSD,2021-06-08,16.631149,104.430514,Domestic - Cattle
1631,Thailand,LSD,2021-07-14,14.554,104.906,Domestic - Cattle
1632,Thailand,LSD,2022-08-04,13.6854,102.4983,Domestic - Cattle
1633,Thailand,LSD,2021-08-24,16.636271,104.432943,Domestic - Cattle
1634,Thailand,LSD,2021-08-24,10.93727,99.343998,Domestic - Cattle
1635,Thailand,LSD,2021-06-25,16.636271,104.432943,Domestic - Cattle
1636,Thailand,LSD,2021-06-25,14.96599,103.77592,Domestic - Cattle
1637,Thailand,LSD,2021-06-25,15.905419,105.30334,Domestic - Cattle
1638,Thailand,LSD,2021-06-24,15.600877,104.8463,Domestic - Cattle
1639,Thailand,LSD,2022-08-18,15.331408,103.17584,Domestic - Cattle
1640,Thailand,LSD,2021-06-25,16.288148,101.925454,Domestic - Cattle
1641,Thailand,LSD,2021-06-25,15.331408,103.17584,Domestic - Cattle
1642,Thailand,LSD,2022-05-09,14.21813,100.47777,Domestic - Cattle
1643,Thailand,LSD,2022-07-05,17.321929,104.338679,Domestic - Buffaloe | Domestic - Cattle
1644,Thailand,LSD,2022-09-02,16.020078,102.403369,Domestic - Cattle
1645,Thailand,LSD,2021-06-08,17.498897,99.709902,Domestic - Cattle
1646,Thailand,LSD,2021-06-08,17.322,104.339,Domestic - Cattle | Domestic - Buffaloe
1647,Thailand,LSD,2021-06-08,17.058,103.791,Domestic - Cattle
1648,Thailand,LSD,2021-06-08,17.067,102.157,Domestic - Cattle
1649,Thailand,LSD,2021-06-08,16.288,101.925,Domestic - Cattle
1650,Thailand,LSD,2021-06-08,15.228901,103.615344,Domestic - Cattle
1651,Thailand,LSD,2021-06-08,15.615915,104.84875,Domestic - Cattle
1652,Thailand,LSD,2021-06-08,13.902679,100.056229,Domestic - Cattle
1653,Thailand,LSD,2021-06-25,15.197535,103.55212,Domestic - Cattle
1654,Thailand,LSD,2021-08-24,16.020078,102.403369,Domestic - Cattle
1655,Thailand,LSD,2021-08-24,12.938466,99.770239,Domestic - Cattle
1656,Thailand,LSD,2021-08-24,13.652876,102.004931,Domestic - Cattle
1657,Thailand,LSD,2021-08-24,14.454772,100.962938,Domestic - Cattle
1658,Thailand,LSD,2021-06-25,17.333736,103.474955,Domestic - Cattle
1659,Thailand,LSD,2021-06-25,17.067117,102.15733,Domestic - Cattle
1660,Thailand,LSD,2021-06-25,14.485018,105.254798,Domestic - Cattle
1661,Thailand,LSD,2021-06-25,15.934613,105.29646,Domestic - Cattle
1662,Thailand,LSD,2021-06-25,15.61742,105.2737,Domestic - Cattle
1663,Thailand,LSD,2022-05-09,14.34519,100.36718,Domestic - Cattle
1664,Thailand,LSD,2022-06-13,16.799,104.367,Domestic - Cattle
1665,Thailand,LSD,2022-06-13,12.106,99.737,Domestic - Cattle
1666,Thailand,LSD,2022-06-13,16.806,104.705,Domestic - Cattle
1667,Thailand,LSD,2022-07-05,16.962,104.17,Domestic - Buffaloe | Domestic - Cattle
1668,Thailand,LSD,2022-07-05,17.408,103.75,Domestic - Buffaloe | Domestic - Cattle
1669,Thailand,LSD,2022-07-05,16.961175,103.86689,Domestic - Buffaloe | Domestic - Cattle
1670,Thailand,LSD,2022-09-02,16.55664,102.275993,Domestic - Cattle
1671,Thailand,LSD,2022-09-02,16.8567,103.105322,Domestic - Cattle
1672,Thailand,LSD,2022-09-02,16.01903,104.76887,Domestic - Cattle
1673,Thailand,LSD,2021-06-08,16.965567,98.598522,Domestic - Cattle
1674,Thailand,LSD,2021-06-08,12.10598,99.737321,Domestic - Cattle
1675,Thailand,LSD,2021-06-08,18.001,103.822,Domestic - Cattle
1676,Thailand,LSD,2021-06-08,16.826,101.321,Domestic - Cattle
1677,Thailand,LSD,2021-06-08,16.511,101.627,Domestic - Cattle
1678,Thailand,LSD,2021-06-08,16.806,104.705,Domestic - Cattle
1679,Thailand,LSD,2021-06-08,16.01903,104.76887,Domestic - Cattle
1680,Thailand,LSD,2021-06-08,16.8567,103.105322,Domestic - Cattle
1681,Thailand,LSD,2021-06-08,14.03545,100.10287,Domestic - Cattle
1682,Thailand,LSD,2021-07-14,16.857,103.105,Domestic - Cattle
1683,Thailand,LSD,2021-08-24,17.369,104.264,Domestic - Cattle
1684,Thailand,LSD,2021-08-24,18.001284,103.82182,Domestic - Cattle
1685,Thailand,LSD,2021-08-24,16.55664,102.275993,Domestic - Cattle
1686,Thailand,LSD,2021-08-24,17.018822,99.681736,Domestic - Cattle
1687,Thailand,LSD,2021-06-25,16.962428,104.17006,Domestic - Cattle
1688,Thailand,LSD,2021-06-25,17.369291,104.264428,Domestic - Cattle
1689,Thailand,LSD,2021-06-25,17.407932,103.750156,Domestic - Cattle
1690,Thailand,LSD,2021-06-25,16.961175,103.86689,Domestic - Cattle
1691,Thailand,LSD,2021-06-25,14.88076,102.88422,Domestic - Cattle
1692,Thailand,LSD,2021-06-25,15.08759,103.28344,Domestic - Cattle
1693,Thailand,LSD,2021-06-25,18.001284,103.82182,Domestic - Cattle
1694,Thailand,LSD,2021-06-25,16.805628,104.705287,Domestic - Cattle
1695,Thailand,LSD,2022-08-04,16.01903,104.76887,Domestic - Cattle
1696,Thailand,LSD,2022-08-18,15.16104,103.03914,Domestic - Buffaloe | Domestic - Cattle
1697,Thailand,LSD,2021-06-25,15.12058,105.00361,Domestic - Cattle
1698,Thailand,LSD,2021-06-25,14.528427,105.067516,Domestic - Cattle
1699,Thailand,LSD,2021-08-24,16.8312,102.7066,Domestic - Cattle
1700,Thailand,LSD,2021-06-25,15.173493,104.731378,Domestic - Buffaloe | Domestic - Cattle
1701,Thailand,LSD,2021-06-25,16.8312,102.7066,Domestic - Cattle
1702,Thailand,LSD,2021-06-25,15.16104,103.03914,Domestic - Cattle
1703,Thailand,LSD,2022-04-08,15.02671,100.72298,Domestic - Cattle
1704,Thailand,LSD,2022-07-05,17.081293,103.797321,Domestic - Buffaloe | Domestic - Cattle
1705,Thailand,LSD,2022-07-05,17.190793,103.751251,Domestic - Buffaloe | Domestic - Cattle
1706,Thailand,LSD,2022-07-05,17.658335,103.470423,Domestic - Buffaloe | Domestic - Cattle
1707,Thailand,LSD,2022-09-02,16.91513,102.77295,Domestic - Cattle
1708,Thailand,LSD,2022-09-02,16.8312,102.7066,Domestic - Cattle
1709,Thailand,LSD,2021-06-08,17.191,103.751,Domestic - Cattle
1710,Thailand,LSD,2021-06-08,17.658,103.47,Domestic - Cattle
1711,Thailand,LSD,2021-06-08,16.9323,102.7338,Domestic - Cattle
1712,Thailand,LSD,2021-06-08,13.993,99.8641,Domestic - Cattle
1713,Thailand,LSD,2021-07-13,16.015,104.601,Domestic - Cattle
1714,Thailand,LSD,2021-08-24,19.988331,99.889342,Domestic - Cattle
1715,Thailand,LSD,2021-06-25,17.081293,103.797321,Domestic - Cattle
1716,Thailand,LSD,2021-06-25,14.429106,102.73758,Domestic - Cattle
1717,Thailand,LSD,2022-08-18,14.33607,102.88336,Domestic - Cattle | Domestic - Buffaloe
1718,Thailand,LSD,2021-06-25,15.83545,105.34486,Domestic - Cattle
1719,Thailand,LSD,2022-08-18,14.95236,103.34122,Domestic - Buffaloe | Domestic - Cattle
1720,Thailand,LSD,2021-06-25,15.25448,105.276214,Domestic - Cattle
1721,Thailand,LSD,2021-06-25,14.75145,105.3493,Domestic - Cattle
1722,Thailand,LSD,2021-06-25,15.051403,104.73978,Domestic - Cattle
1723,Thailand,LSD,2021-06-25,14.95236,103.34122,Domestic - Cattle
1724,Thailand,LSD,2022-08-04,15.89,104.918,Domestic - Cattle
1725,Thailand,LSD,2022-03-02,15.653,104.309,Domestic - Cattle
1726,Thailand,LSD,2022-04-08,14.93194,100.95462,Domestic - Cattle
1727,Thailand,LSD,2022-07-05,17.301132,103.635287,Domestic - Buffaloe | Domestic - Cattle
1728,Thailand,LSD,2022-09-02,16.50588,102.38834,Domestic - Cattle
1729,Thailand,LSD,2022-09-02,15.89,104.918,Domestic - Cattle
1730,Thailand,LSD,2022-08-18,15.76618,102.9168,Domestic - Buffaloe | Domestic - Cattle
1731,Thailand,LSD,2021-06-08,15.89,104.918,Domestic - Cattle
1732,Thailand,LSD,2021-07-14,14.751,105.349,Domestic - Cattle
1733,Thailand,LSD,2021-08-24,12.937027,99.990694,Domestic - Cattle
1734,Thailand,LSD,2022-08-18,16.73271,103.54379,Domestic - Cattle | Domestic - Buffaloe
1735,Thailand,LSD,2021-06-25,15.76618,102.9168,Domestic - Cattle
1736,Thailand,LSD,2021-06-25,17.301132,103.635287,Domestic - Cattle
1737,Thailand,LSD,2021-06-25,14.88909,104.49662,Domestic - Cattle
1738,Thailand,LSD,2021-06-25,14.38907,103.26211,Domestic - Cattle
1739,Thailand,LSD,2022-08-18,14.71746,103.24167,Domestic - Cattle
1740,Thailand,LSD,2021-06-25,15.870059,105.228418,Domestic - Cattle
1741,Thailand,LSD,2022-08-18,14.69411,102.52735,Domestic - Cattle
1742,Thailand,LSD,2021-06-25,16.23213,105.00493,Domestic - Cattle
1743,Thailand,LSD,2021-06-24,15.9016,104.94176,Domestic - Cattle
1744,Thailand,LSD,2021-06-24,15.78944,104.9951,Domestic - Cattle | Domestic - Buffaloe
1745,Thailand,LSD,2021-06-25,15.426342,104.672966,Domestic - Buffaloe | Domestic - Cattle
1746,Thailand,LSD,2021-06-24,15.559926,105.033039,Domestic - Buffaloe | Domestic - Cattle
1747,Thailand,LSD,2021-06-25,15.569593,104.829688,Domestic - Cattle
1748,Thailand,LSD,2021-06-25,16.7165,103.03213,Domestic - Cattle
1749,Thailand,LSD,2021-06-25,15.845,102.8957,Domestic - Cattle
1750,Thailand,LSD,2021-06-25,14.760882,102.90612,Domestic - Cattle
1751,Thailand,LSD,2021-06-25,14.904232,103.15672,Domestic - Cattle
1752,Thailand,LSD,2021-06-25,14.57569,102.59916,Domestic - Cattle
1753,Thailand,LSD,2022-03-03,15.368,104.358,Domestic - Cattle
1754,Thailand,LSD,2022-04-08,14.830964,99.729599,Domestic - Cattle
1755,Thailand,LSD,2022-04-08,15.31092,100.7003,Domestic - Cattle
1756,Thailand,LSD,2022-04-08,15.09207,101.18682,Domestic - Cattle
1757,Thailand,LSD,2022-05-02,15.94298,104.37632,Domestic - Cattle
1758,Thailand,LSD,2022-05-24,13.06593,99.673315,Domestic - Cattle
1759,Thailand,LSD,2022-05-18,17.5626,102.2546,Domestic - Cattle | Domestic - Buffaloe
1760,Thailand,LSD,2022-06-13,16.23213,105.00493,Domestic - Cattle
1761,Thailand,LSD,2022-06-13,16.450689,104.333282,Domestic - Cattle
1762,Thailand,LSD,2022-06-13,16.37,104.56,Domestic - Cattle
1763,Thailand,LSD,2022-06-13,12.3,99.8,Domestic - Cattle
1764,Thailand,LSD,2022-06-13,16.45,104.5,Domestic - Cattle
1765,Thailand,LSD,2022-07-05,17.328505,103.868493,Domestic - Buffaloe | Domestic - Cattle
1766,Thailand,LSD,2022-07-05,17.143309,104.361627,Domestic - Buffaloe | Domestic - Cattle
1767,Thailand,LSD,2022-09-02,15.845,102.8957,Domestic - Cattle
1768,Thailand,LSD,2022-09-02,15.80666,102.39707,Domestic - Cattle
1769,Thailand,LSD,2022-09-02,16.82244,102.29883,Domestic - Cattle
1770,Thailand,LSD,2021-05-25,16.451,104.333,Domestic - Cattle
1771,Thailand,LSD,2021-06-08,17.035021,99.391307,Domestic - Cattle
1772,Thailand,LSD,2021-06-08,17.143,104.362,Domestic - Cattle
1773,Thailand,LSD,2021-06-08,12.26959,99.8879,Domestic - Cattle
1774,Thailand,LSD,2021-06-08,12.38166,99.88841,Domestic - Cattle
1775,Thailand,LSD,2021-06-08,13.939,99.664318,Domestic - Cattle
1776,Thailand,LSD,2021-06-08,17.242,103.635,Domestic - Buffaloe | Domestic - Cattle
1777,Thailand,LSD,2021-06-08,17.188,100.53,Domestic - Cattle
1778,Thailand,LSD,2021-06-08,14.723,100.541,Domestic - Cattle
1779,Thailand,LSD,2021-06-08,14.125,102.838,Domestic - Cattle
1780,Thailand,LSD,2021-06-08,16.455,104.588,Domestic - Cattle
1781,Thailand,LSD,2021-06-08,15.948705,104.61802,Domestic - Cattle
1782,Thailand,LSD,2021-06-08,15.845,102.8957,Domestic - Cattle
1783,Thailand,LSD,2021-08-24,13.066,99.673,Domestic - Cattle
1784,Thailand,LSD,2021-08-24,17.329,103.868,Domestic - Cattle
1785,Thailand,LSD,2021-08-24,18.227076,104.031501,Domestic - Cattle
1786,Thailand,LSD,2021-08-24,16.762131,101.908606,Domestic - Cattle
1787,Thailand,LSD,2021-06-25,15.094127,103.20645,Domestic - Cattle
1788,Thailand,LSD,2021-06-25,17.328505,103.868493,Domestic - Cattle
1789,Thailand,LSD,2021-06-25,14.71746,103.24167,Domestic - Cattle
1790,Thailand,LSD,2021-06-25,14.26919,102.89174,Domestic - Cattle
1791,Thailand,LSD,2021-06-25,14.69411,102.52735,Domestic - Cattle
1792,Thailand,LSD,2021-06-25,18.227076,104.031501,Domestic - Cattle
1793,Thailand,LSD,2021-06-25,16.407377,104.57868,Domestic - Cattle
1794,Thailand,LSD,2021-06-25,14.6509,104.61854,Domestic - Cattle
1795,Thailand,LSD,2021-06-25,15.31722,104.04963,Domestic - Cattle
1796,Thailand,LSD,2021-06-25,14.8972,104.00543,Domestic - Cattle
1797,Thailand,LSD,2021-06-25,14.77597,104.47695,Domestic - Buffaloe | Domestic - Cattle
1798,Thailand,LSD,2021-06-25,15.01475,104.10446,Domestic - Cattle
1799,Thailand,LSD,2021-06-25,14.82027,103.51643,Domestic - Cattle
1800,Thailand,LSD,2021-06-25,14.67397,103.69078,Domestic - Cattle
1801,Thailand,LSD,2021-06-25,14.66706,104.01137,Domestic - Cattle
1802,Thailand,LSD,2022-08-04,14.830964,99.729599,Domestic - Cattle
1803,Thailand,LSD,2021-06-25,15.99779,104.71245,Domestic - Cattle
1804,Thailand,LSD,2022-08-04,14.124877,102.837532,Domestic - Cattle
1805,Thailand,LSD,2022-08-18,14.760882,102.90612,Domestic - Cattle
1806,Thailand,LSD,2021-06-25,14.54154,103.2812,Domestic - Cattle
1807,Thailand,LSD,2021-06-25,15.25134,104.840184,Domestic - Cattle
1808,Thailand,LSD,2021-06-25,15.06965,105.205531,Domestic - Cattle
1809,Thailand,LSD,2022-04-08,15.41434,101.32659,Domestic - Cattle
1810,Thailand,LSD,2022-04-08,14.88426,100.48292,Domestic - Cattle
1811,Thailand,LSD,2022-05-09,14.36741,100.576344,Domestic - Buffaloe
1812,Thailand,LSD,2022-05-02,10.770054,99.093158,Domestic - Cattle
1813,Thailand,LSD,2022-05-18,17.34678,102.1855,Domestic - Buffaloe | Domestic - Cattle
1814,Thailand,LSD,2022-06-13,16.618196,104.352517,Domestic - Cattle
1815,Thailand,LSD,2022-09-02,15.92255,102.441,Domestic - Cattle
1816,Thailand,LSD,2021-05-25,15.240588,104.388424,Domestic - Cattle
1817,Thailand,LSD,2021-05-25,15.821,105.039,Domestic - Cattle
1818,Thailand,LSD,2021-05-25,10.77,99.093,Domestic - Cattle
1819,Thailand,LSD,2021-05-25,15.866,103.342,Domestic - Cattle
1820,Thailand,LSD,2021-08-24,14.36741,100.576344,Domestic - Cattle
